start,suggest_product,show_suggestions,select_i,option_selected,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,compare_products,show_comparison,buy_cart,bought_cart,stop
start,suggest_product,show_suggestions,select_i,option_selected,product_qa,select_i,option_selected,acknowledge,in_conversation_system_response,more_results,show_results,start,search_product,show_results,select_i,option_selected,show_attributes,shown_attributes,acknowledge,in_conversation_system_response,compare_products,show_comparison,start,start,open_domain_qa,system_response,open_domain_qa,system_response,open_domain_qa,stop
start,suggest_product,show_suggestions,select_i,option_selected,product_qa,select_i,option_selected,start,chitchat,system_response,acknowledge,in_conversation_system_response,compare_products,show_comparison,buy_cart,start,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,stop
start,chitchat,system_response,suggest_product,show_suggestions,more_results,show_results,more_results,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,refine_query,show_results,select_i,option_selected,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,product_qa,acknowledge,in_conversation_system_response,product_qa,select_i,option_selected,start,stop
start,search_product,show_results,select_i,option_selected,add_for_compare,system_response_add_for_compare,start,suggest_product,show_suggestions,acknowledge,in_conversation_system_response,more_results,show_results,select_i,option_selected,show_attributes,shown_attributes,product_qa,select_i,option_selected,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,start,chitchat,system_response,open_domain_qa,system_response,stop
start,suggest_product,show_suggestions,select_i,option_selected,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,more_results,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,buy_cart,bought_cart,stop
start,suggest_product,show_suggestions,select_i,option_selected,start,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,acknowledge,in_conversation_system_response,start,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,more_results,show_results,select_i,option_selected,delivery_address,select_i,option_selected,product_qa,acknowledge,in_conversation_system_response,stop
start,open_domain_qa,system_response,suggest_product,show_suggestions,select_i,option_selected,add_to_cart,system_response_added_to_cart,start,suggest_product,show_suggestions,select_i,option_selected,product_qa,product_qa,select_i,option_selected,add_for_compare,system_response_add_for_compare,compare_products,show_comparison,select_i_remove_from_compare,start,open_domain_qa,system_response,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,stop
start,search_product,show_results,refine_query,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,select_i,option_selected,add_for_compare,system_response_add_for_compare,compare_products,show_comparison,select_i_remove_from_compare,remove_from_compare,system_response_remove_from_compare,acknowledge,in_conversation_system_response,product_qa,product_qa,buy_cart,bought_cart,stop
start,generic_product_query,clarifying_questions,no_more_clarifying_questions,show_results,more_results,show_results,select_i,option_selected,acknowledge,in_conversation_system_response,select_i,option_selected,delivery_address,compare_products,show_comparison,buy_cart,bought_cart,start,suggest_product,show_suggestions,acknowledge,in_conversation_system_response,select_i,option_selected,add_for_compare,system_response_add_for_compare,product_qa,acknowledge,in_conversation_system_response,stop
start,search_product,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,compare_products,show_comparison,start,dangerous_product,system_response,dangerous_product,system_response,open_domain_qa,system_response,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,stop
start,open_domain_qa,system_response,suggest_product,show_suggestions,more_results,show_results,select_i,option_selected,show_attributes,shown_attributes,acknowledge,in_conversation_system_response,more_results,show_results,select_i,option_selected,show_attributes,shown_attributes,acknowledge,in_conversation_system_response,refine_query,show_results,select_i,option_selected,show_attributes,shown_attributes,product_qa,select_i,option_selected,stop
start,suggest_product,show_suggestions,select_i,option_selected,product_qa,compare_products,show_comparison,refine_query,show_results,select_i,option_selected,product_qa,start,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,select_i,option_selected,start,acknowledge,in_conversation_system_response,acknowledge,stop
start,search_product,show_results,select_i,option_selected,add_for_compare,system_response_add_for_compare,start,chitchat,system_response,suggest_product,show_suggestions,start,open_domain_qa,system_response,open_domain_qa,system_response,open_domain_qa,system_response,acknowledge,in_conversation_system_response,more_results,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,buy_cart,stop
start,chitchat,system_response,search_product,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,buy_cart,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,compare_products,show_comparison,repeat,system_response,open_domain_qa,system_response,open_domain_qa,system_response,open_domain_qa,system_response,search_product,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,stop
start,search_product,show_results,select_i,option_selected,start,suggest_product,show_suggestions,select_i,option_selected,product_qa,select_i,option_selected,acknowledge,in_conversation_system_response,buy_cart,start,open_domain_qa,system_response,generic_product_query,clarifying_questions,no_more_clarifying_questions,show_results,select_i,option_selected,add_for_compare,system_response_add_for_compare,start,open_domain_qa,system_response,stop
start,search_product,show_results,select_i,option_selected,product_qa,select_i,option_selected,start,start,subjective_qa,system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,start,dangerous_product,system_response,open_domain_qa,system_response,chitchat,system_response,chitchat,system_response,open_domain_qa,system_response,open_domain_qa,system_response,acknowledge,stop
start,suggest_product,show_suggestions,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,product_qa,product_qa,buy_cart,bought_cart,stop
start,suggest_product,show_suggestions,select_i,option_selected,acknowledge,in_conversation_system_response,delivery_address,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,buy_cart,bought_cart,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,compare_products,show_comparison,delivery_address,refine_query,show_results,select_i,option_selected,start,acknowledge,in_conversation_system_response,more_results,show_results,stop
start,suggest_product,show_suggestions,select_i,option_selected,show_attributes,shown_attributes,product_qa,select_i,option_selected,add_for_compare,system_response_add_for_compare,compare_products,show_comparison,more_results,show_results,select_i,option_selected,add_for_compare,system_response_add_for_compare,compare_products,show_comparison,more_results,show_results,select_i,option_selected,product_qa,acknowledge,in_conversation_system_response,compare_products,stop
start,search_product,show_results,select_i,option_selected,acknowledge,in_conversation_system_response,delivery_address,show_attributes,shown_attributes,show_attributes,shown_attributes,more_results,show_results,select_i,option_selected,product_qa,compare_products,show_comparison,select_i,option_selected,start,start,subjective_qa,system_response,search_product,show_results,select_i,option_selected,start,stop
start,search_product,show_results,select_i,option_selected,delivery_address,more_results,show_results,select_i,option_selected,delivery_address,buy_cart,bought_cart,stop
start,suggest_product,show_suggestions,select_i,option_selected,add_for_compare,system_response_add_for_compare,start,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,option_selected,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,more_results,show_results,stop
start,search_product,show_results,select_i,option_selected,product_qa,select_i,option_selected,product_qa,start,chitchat,system_response,open_domain_qa,system_response,acknowledge,in_conversation_system_response,more_results,show_results,select_i,option_selected,acknowledge,in_conversation_system_response,product_qa,compare_products,show_comparison,select_i,option_selected,show_attributes,shown_attributes,select_i,stop
start,open_domain_qa,system_response,suggest_product,show_suggestions,select_i,option_selected,add_for_compare,system_response_add_for_compare,product_qa,acknowledge,in_conversation_system_response,buy_cart,bought_cart,start,dangerous_product,system_response,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,more_results,stop
start,suggest_product,show_suggestions,select_i,option_selected,show_attributes,shown_attributes,start,open_domain_qa,system_response,chitchat,system_response,acknowledge,in_conversation_system_response,product_qa,select_i,option_selected,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,product_qa,start,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,stop
start,suggest_product,show_suggestions,select_i,option_selected,show_attributes,shown_attributes,refine_query,show_results,select_i,option_selected,start,open_domain_qa,system_response,acknowledge,in_conversation_system_response,compare_products,show_comparison,more_results,show_results,select_i,option_selected,start,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,compare_products,stop
start,subjective_qa,system_response,open_domain_qa,system_response,suggest_product,show_suggestions,select_i,option_selected,product_qa,buy_cart,bought_cart,start,open_domain_qa,system_response,chitchat,system_response,open_domain_qa,system_response,open_domain_qa,system_response,open_domain_qa,system_response,open_domain_qa,system_response,start,generic_product_query,clarifying_questions,clarifying_questions,no_more_clarifying_questions,stop
start,search_product,show_results,more_results,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,suggest_product,show_suggestions,select_i,option_selected,acknowledge,in_conversation_system_response,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,buy_cart,bought_cart,stop
start,search_product,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,repeat,system_response,suggest_product,show_suggestions,select_i,option_selected,product_qa,select_i,option_selected,show_attributes,shown_attributes,more_results,show_results,select_i,option_selected,product_qa,select_i,option_selected,start,open_domain_qa,system_response,stop
start,search_product,show_results,select_i,option_selected,add_for_compare,system_response_add_for_compare,delivery_address,compare_products,show_comparison,more_results,show_results,select_i,option_selected,acknowledge,in_conversation_system_response,product_qa,select_i,option_selected,acknowledge,in_conversation_system_response,product_qa,start,generic_product_query,clarifying_questions,no_more_clarifying_questions,show_results,acknowledge,in_conversation_system_response,start,stop
start,suggest_product,show_suggestions,select_i,option_selected,add_for_compare,system_response_add_for_compare,more_results,show_results,more_results,show_results,start,open_domain_qa,system_response,open_domain_qa,system_response,open_domain_qa,system_response,open_domain_qa,system_response,subjective_qa,system_response,chitchat,system_response,open_domain_qa,system_response,start,open_domain_qa,system_response,acknowledge,stop
start,generic_product_query,clarifying_questions,no_more_clarifying_questions,show_results,select_i,option_selected,add_for_compare,system_response_add_for_compare,refine_query,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,buy_cart,bought_cart,stop
start,suggest_product,show_suggestions,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,product_qa,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,more_results,show_results,select_i,option_selected,product_qa,select_i,option_selected,start,start,open_domain_qa,system_response,chitchat,system_response,dangerous_product,system_response,start,stop
start,suggest_product,show_suggestions,select_i,option_selected,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,refine_query,show_results,select_i,option_selected,start,acknowledge,in_conversation_system_response,compare_products,show_comparison,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,delivery_address,product_qa,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,stop
start,search_product,show_results,select_i,option_selected,product_qa,select_i,option_selected,show_attributes,shown_attributes,more_results,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,start,open_domain_qa,system_response,acknowledge,in_conversation_system_response,product_qa,select_i,option_selected,product_qa,product_qa,select_i,option_selected,add_to_cart,system_response_added_to_cart,stop
start,search_product,show_results,select_i,option_selected,start,subjective_qa,system_response,start,open_domain_qa,system_response,chitchat,system_response,open_domain_qa,system_response,subjective_qa,system_response,open_domain_qa,system_response,open_domain_qa,system_response,acknowledge,in_conversation_system_response,repeat,system_response,generic_product_query,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,stop
start,suggest_product,show_suggestions,select_i,option_selected,start,suggest_product,show_suggestions,select_i,option_selected,add_for_compare,system_response_add_for_compare,start,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,option_selected,start,open_domain_qa,system_response,open_domain_qa,system_response,generic_product_query,no_more_clarifying_questions,show_results,stop
start,open_domain_qa,system_response,suggest_product,show_suggestions,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,compare_products,show_comparison,compare_products,show_comparison,more_results,show_results,more_results,show_results,select_i,option_selected,show_attributes,shown_attributes,acknowledge,in_conversation_system_response,compare_products,show_comparison,select_i,option_selected,start,stop
start,search_product,show_results,select_i,option_selected,product_qa,start,start,search_product,show_results,select_i,option_selected,product_qa,select_i,option_selected,start,chitchat,system_response,acknowledge,in_conversation_system_response,buy_cart,start,dangerous_product,system_response,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,stop
start,search_product,show_results,select_i,option_selected,start,open_domain_qa,system_response,acknowledge,in_conversation_system_response,start,acknowledge,in_conversation_system_response,compare_products,show_comparison,repeat,system_response,generic_product_query,clarifying_questions,no_more_clarifying_questions,show_results,start,start,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,stop
start,search_product,show_results,select_i,option_selected,product_qa,select_i,option_selected,start,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,option_selected,acknowledge,in_conversation_system_response,product_qa,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,repeat,system_response,start,search_product,stop
start,suggest_product,show_suggestions,more_results,show_results,more_results,show_results,select_i,option_selected,show_attributes,shown_attributes,acknowledge,in_conversation_system_response,buy_cart,bought_cart,stop
start,search_product,show_results,select_i,option_selected,show_attributes,shown_attributes,more_results,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,buy_cart,acknowledge,in_conversation_system_response,product_qa,acknowledge,in_conversation_system_response,select_i,option_selected,product_qa,select_i,option_selected,add_for_compare,system_response_add_for_compare,acknowledge,in_conversation_system_response,select_i,option_selected,stop
start,suggest_product,show_suggestions,select_i,option_selected,add_to_cart,system_response_added_to_cart,suggest_product,show_suggestions,acknowledge,in_conversation_system_response,compare_products,show_comparison,select_i_remove_from_compare,remove_from_compare,system_response_remove_from_compare,more_results,show_results,acknowledge,in_conversation_system_response,acknowledge,in_conversation_system_response,repeat,system_response,open_domain_qa,system_response,subjective_qa,system_response,start,open_domain_qa,stop
start,search_product,show_results,more_results,show_results,select_i,option_selected,add_for_compare,system_response_add_for_compare,start,start,generic_product_query,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,buy_cart,bought_cart,stop
start,suggest_product,show_suggestions,select_i,option_selected,acknowledge,in_conversation_system_response,start,suggest_product,show_suggestions,select_i,option_selected,acknowledge,in_conversation_system_response,product_qa,more_results,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,product_qa,select_i,option_selected,acknowledge,in_conversation_system_response,buy_cart,bought_cart,stop
start,suggest_product,show_suggestions,select_i,option_selected,product_qa,acknowledge,in_conversation_system_response,start,start,open_domain_qa,system_response,open_domain_qa,system_response,start,open_domain_qa,system_response,open_domain_qa,system_response,open_domain_qa,system_response,generic_product_query,clarifying_questions,clarifying_questions,clarifying_questions,clarifying_questions,no_more_clarifying_questions,show_results,select_i,option_selected,stop
start,suggest_product,show_suggestions,select_i,option_selected,start,suggest_product,show_suggestions,select_i,option_selected,product_qa,compare_products,show_comparison,compare_products,show_comparison,buy_cart,start,start,acknowledge,in_conversation_system_response,buy_cart,start,open_domain_qa,system_response,chitchat,system_response,open_domain_qa,system_response,chitchat,system_response,stop
start,search_product,show_results,select_i,option_selected,add_to_cart,system_response_added_to_cart,acknowledge,in_conversation_system_response,buy_cart,bought_cart,acknowledge,in_conversation_system_response,more_results,show_results,select_i,option_selected,product_qa,buy_cart,bought_cart,stop
